id,title,price,description,category,image,rating_score,rating_count,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
2715,Michael Kors Accessories - Configurable coherent implementation,257.55,Quality accessories from Michael Kors. Need military agency yeah. Fear who money game second. Man machine ability happen wife measure student third.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.0,2509,1.5530964861192003,0.2802725647899911,Budget Basic,2584.7718000000004,63,148
2716,Michael Kors Bags - Enterprise-wide methodical conglomeration,364.9,Quality bags from Michael Kors. War idea medical better phone action nature. Level choice box place find bring color. Voice line lawyer court total contain.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.9,191,1.342833653055632,0.021336014298480786,Premium Star,341.50991000000005,61,156
2717,Zara Accessories - Seamless zero tolerance definition,399.45,Quality accessories from Zara. Particular various party property light exist special. Act ten create play grow dream ten. Effect health item soon Democrat program might hospital.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.9,363,1.2266866942045314,0.04054959785522788,Premium Star,710.501715,53,178
2718,Kate Spade Accessories - Enterprise-wide encompassing utilization,443.85,Quality accessories from Kate Spade. Which employee hear water ok customer. Local language item situation growth meet.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.7,62,0.833614960009012,0.006925826630920465,Overpriced,101.81919,65,118
2719,Zara Dresses - Assimilated systemic forecast,343.05,Quality dresses from Zara. Apply market my west door. Meeting window front security. Establish guy treatment hospital.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.9,78,1.4283632123597143,0.00871313672922252,Value Champion,131.11371000000003,44,118
2720,Michael Kors Bags - Intuitive client-driven artificial intelligence,241.13,Quality bags from Michael Kors. Both south half thought. Early easy blue try list notice.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,551,1.7832704350350435,0.061550491510277035,Value Champion,571.3093089999999,67,89
2721,Michael Kors Pants - Visionary user-facing pricing structure,418.55,Quality pants from Michael Kors. Same try throughout policy total describe. Involve nothing require occur general. Conference open site coach listen cost.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,981,1.194600406164138,0.10958445040214478,Premium Star,2052.98775,60,154
2722,Kate Spade Dresses - Centralized scalable leverage,214.35,Quality dresses from Kate Spade. Go high election series real fine fund. Discuss effect threat high five image art. Computer address partner instead.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,2.3,14,1.073011429904362,0.0015638963360142986,Budget Basic,6.902069999999998,50,149
2723,Lululemon Pants - Front-line scalable leverage,311.81,Quality pants from Lululemon. Leave cost test special mention.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.6,328,1.4752573682691381,0.03663985701519214,Value Champion,470.458928,46,62
2724,Kate Spade Bags - Polarized fault-tolerant model,27.5,Quality bags from Kate Spade. Situation conference item appear help dinner. Blue modern money go commercial similar able.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.0,294,14.545454545454545,0.03284182305630027,Budget Basic,32.34,48,121
2725,Kate Spade Tops - Centralized client-driven complexity,321.5,"Quality tops from Kate Spade. Between develop civil. Five read pick focus.
Voice central plant major act. Technology eye worker.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,1173,1.4618973561430795,0.13103217158176944,Value Champion,1772.4616500000002,54,128
2726,Michael Kors Dresses - Configurable dedicated alliance,307.52,"Quality dresses from Michael Kors. Leg do health cost wish box.
Determine but main industry case. Indeed water town nearly process similar film will.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,237,1.268210197710718,0.026474530831099196,Budget Basic,284.24073599999997,54,149
2727,H&M Pants - Sharable composite framework,209.37,Quality pants from H&M. Turn wear money way wife. Well beat glass say. Level decade goal southern ok.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.8,281,1.8149687156708219,0.03138963360142985,Budget Basic,223.565286,40,101
2728,Anthropologie Tops - Cross-platform bottom-line firmware,103.28,Quality tops from Anthropologie. Plan drug move value whether risk dinner. Deep issue rate process. Offer Democrat food purpose short.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,96,3.292021688613478,0.010723860589812333,Budget Basic,33.710592,56,134
2729,Lululemon Dresses - Compatible incremental focus group,147.56,"Quality dresses from Lululemon. Agent world recognize send price.
Book training after party. Each trip open blue position.
Part office born a. Spend effect explain month.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.8,79,3.2529140688533476,0.008824843610366399,Value Champion,55.954752,54,170
2730,Lululemon Bags - Synchronized attitude-oriented Graphical User Interface,475.03,"Quality bags from Lululemon. Partner wall score travel history step available director.
Full street over such. Once page thus military choice.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.5,31,0.9473085910363558,0.0034629133154602323,Premium Star,66.266685,72,142
2731,Kate Spade Pants - Customer-focused radical task-force,82.29,Quality pants from Kate Spade. Behind fish while kitchen thus with tax. Accept little career edge act.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,89,5.225422287033661,0.009941912421805183,Value Champion,31.492383,54,102
2732,Kate Spade Tops - Triple-buffered foreground system engine,287.56,Quality tops from Kate Spade. Official worry data himself. Itself else employee cultural all say.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.8,185,1.6692168590902767,0.020665773011617514,Value Champion,255.35328,58,97
2733,Lululemon Shoes - Intuitive neutral application,232.26,"Quality shoes from Lululemon. Establish type while stuff feeling impact hard former. Magazine officer reason work.
Moment dark so official.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.2,66,1.3777662963919746,0.007372654155495978,Budget Basic,49.053312000000005,47,139
2734,Anthropologie Accessories - Exclusive transitional matrix,154.21,Quality accessories from Anthropologie. Environmental yard act about yeah. Most tough usually listen anyone voice. Store tough participant fight care prove. Statement old store model.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.6,16,2.982945334284417,0.0017873100983020554,Value Champion,11.349855999999999,57,183
2735,Lululemon Accessories - Synchronized dedicated success,158.26,Quality accessories from Lululemon. Call white I growth year order. Attention lead morning yet along section fill.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,40,2.1483634525464423,0.004468275245755138,Budget Basic,21.52336,54,114
2736,H&M Accessories - Programmable zero-defect orchestration,301.44,"Quality accessories from H&M. Long right set something. Health around relate skill. Laugh city walk contain reflect I.
Law grow century perhaps.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,612,1.1279193205944797,0.06836461126005362,Budget Basic,627.236352,56,144
2737,Kate Spade Dresses - Visionary full-range initiative,436.87,"Quality dresses from Kate Spade. Just go culture card. Product option fact fact recently. Environmental likely day operation.
Child drug kind both defense choose energy travel.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.2,203,0.7324833474488978,0.022676496872207328,Overpriced,283.79075200000005,52,176
2738,Anthropologie Tops - Self-enabling local projection,68.18,Quality tops from Anthropologie. Window health article benefit husband end. Part catch offer bring base impact. Memory because pressure agree glass.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,79,7.333528894103842,0.008824843610366399,Value Champion,26.9311,51,148
2739,Michael Kors Accessories - Exclusive radical knowledge user,89.15,"Quality accessories from Michael Kors. Shoulder work seek. Staff administration player remember whether sure.
Community central gun man east spring less another.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.0,885,3.3651149747616373,0.09886058981233244,Budget Basic,236.69325000000003,59,161
2740,Anthropologie Pants - Extended static complexity,218.37,"Quality pants from Anthropologie. Report difference read result else debate. Reduce friend also case little find.
Ball house whole close. On him cost well dinner per.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.9,6,2.243897971333059,0.0006702412868632708,Value Champion,6.420078,48,166
2741,Lululemon Accessories - Cloned responsive approach,407.71,Quality accessories from Lululemon. Include step have reality. Offer produce gun produce similar poor. Personal choice research color direction.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,2.9,941,0.7112898874199799,0.10511617515638963,Overpriced,1112.5998189999998,50,144
2742,Kate Spade Accessories - Reverse-engineered optimal data-warehouse,319.55,"Quality accessories from Kate Spade. Idea perform hundred entire television. Turn item should peace none in action.
Help return cover approach floor land. Why so school peace film.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.2,124,1.3143483023001097,0.01385165326184093,Value Champion,166.42164000000002,66,180
2743,Michael Kors Bags - Team-oriented 3rdgeneration open architecture,185.6,Quality bags from Michael Kors. Affect would only director improve suddenly. Republican every arrive woman. See decade wonder.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,485,2.532327586206897,0.05417783735478105,Value Champion,423.0752,65,126
2744,H&M Tops - Distributed 6thgeneration protocol,451.93,Quality tops from H&M. Soon return management most country recognize. Economic reflect away chance hold. Brother during follow spend business.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.3,52,0.7302015798906909,0.00580875781948168,Overpriced,77.551188,45,142
2745,H&M Shoes - Programmable explicit productivity,201.88,"Quality shoes from H&M. Far current drug thousand imagine they suggest.
Position car matter final threat cell. Way decision charge institution.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,233,2.476718842876956,0.02602770330652368,Value Champion,235.19019999999998,46,143
2746,Anthropologie Accessories - Open-source fresh-thinking middleware,237.72,Quality accessories from Anthropologie. Election degree personal he forward as.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.4,80,1.850917045263335,0.008936550491510277,Value Champion,83.67744,65,79
2747,Anthropologie Tops - Persistent logistical hierarchy,230.98,Quality tops from Anthropologie. Goal protect election and wonder. Yet pressure pressure young stand travel.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,203,1.7750454584812536,0.022676496872207328,Budget Basic,192.24465399999997,52,108
2748,Anthropologie Accessories - Proactive value-added array,124.29,Quality accessories from Anthropologie. Window above size help send necessary wrong. Specific social ready heavy our huge.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.2,58,3.3791938209027275,0.006478999106344951,Value Champion,30.277044000000004,55,122
2749,Lululemon Bags - Managed encompassing product,122.77,Quality bags from Lululemon. Compare determine whom individual win. Again figure different present color song.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.6,93,2.9323124541826178,0.010388739946380697,Budget Basic,41.103396000000004,45,110
2750,Zara Bags - Team-oriented uniform alliance,327.37,Quality bags from Zara. Alone safe record training. Big make century couple remember ground. Head necessary face individual carry rest.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,17,1.3134984879494151,0.0018990169794459338,Value Champion,23.930747,42,135
2751,H&M Accessories - Fully-configurable leadingedge knowledge user,398.89,Quality accessories from H&M. Strategy professional kind talk rich billion. Country him high they before clearly group friend. Word start win next.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,445,1.0779914262077266,0.04970956210902592,Premium Star,763.276015,63,147
2752,Michael Kors Dresses - Extended asynchronous time-frame,367.9,Quality dresses from Michael Kors. Scientist central age authority day modern treatment. Program window network federal play know employee. Early defense be continue design impact.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.9,44,1.3318836640391412,0.004915102770330653,Premium Star,79.31924000000001,55,180
2753,Zara Tops - Adaptive fresh-thinking hierarchy,294.1,Quality tops from Zara. Everyone lose task. Trip car look season. Light down major strategy million its charge.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,2.4,410,0.8160489629377762,0.04579982126899017,Budget Basic,289.3944,45,111
