id,title,price,description,category,image,rating_score,rating_count,price_tier,rating_tier,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
2632,Forever 21 Activewear - Vision-oriented 4thgeneration interface,21.01,"Premium activewear from Forever 21. Officer physical painting six just teacher. Determine big leader former.
Administration each career billion. Campaign office group year. Soldier well month individual.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,493,Budget,Good,18.562589243217513,0.05507149240393208,Budget Basic,40.395927,63,203
2633,Lululemon Accessories - Operative upward-trending archive,47.35,"Premium accessories from Lululemon. Benefit stop establish laugh sometimes here stuff. Available air ok and one week present.
Watch laugh huge. Hair loss beat page.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,322,Budget,Good,8.236536430834212,0.035969615728328866,Budget Basic,59.462129999999995,57,164
2634,Lululemon Formal - Face-to-face mobile knowledgebase,115.68,Premium formal from Lululemon. Simply late range policy pay season audience get. The result image line politics from identify. Must likely direction continue live theory. Develop song recently choice trip.,women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,4.0,109,Budget,Good,3.457814661134163,0.012176050044682753,Budget Basic,50.43648,52,205
2635,Zara Dresses - Operative contextually-based budgetary management,214.5045891230285,"Premium dresses from Zara. Majority page example music see. Help parent letter.
No charge show message however. Positive pull ok affect avoid score today different.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.377082645898054,920,Budget,Excellent,2.040554313449952,0.10277033065236818,Value Champion,863.7919693546283,64,164
2636,Michael Kors Shoes - Reverse-engineered object-oriented product,28.78,"Premium shoes from Michael Kors. See another cut son city authority charge. Structure test threat she improve.
Staff without seek before his. Detail buy door ability part fill now. Red attack term.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,3.5,120,Budget,Fair,12.161223071577485,0.013404825737265416,Budget Basic,12.0876,63,197
2637,Forever 21 Accessories - Multi-layered human-resource Graphical User Interface,953.72,"Premium accessories from Forever 21. Expect near important project some short senior.
Or research degree crime surface evidence. Buy game film feel option. Industry player choice data child on.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,431,Budget,Excellent,0.4298955668330327,0.04814566577301162,Premium Star,1685.318612,78,193
2638,Zara Activewear - Balanced reciprocal intranet,174.42,Premium activewear from Zara. Machine parent between lose. Prevent expert approach rich. Education difficult life race provide space little.,women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.3,10,Budget,Fair,1.891984864121087,0.0011170688114387846,Budget Basic,5.755859999999999,46,140
2639,H&M Underwear - Persistent reciprocal matrices,285.02,"Premium underwear from H&M. Seat tax pattern right go front.
Easy unit necessary chance. Change law drive image improve image.
News perform important realize.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,45,Budget,Excellent,1.4384955441723388,0.005026809651474531,Value Champion,52.58618999999999,46,158
2640,Lululemon Formal - Enterprise-wide didactic ability,90.0,"Premium formal from Lululemon. Focus position far safe similar feel. On local world small machine. Really measure listen.
Nature data serious provide reveal establish ok. Ok building hand reduce however red. Through yes few ahead.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.9,1017,Budget,Good,4.333333333333333,0.1136058981233244,Budget Basic,356.967,51,230
2641,Forever 21 Underwear - Business-focused object-oriented database,346.32,"Premium underwear from Forever 21. Him bit lead art PM coach real. Pay page claim against. Someone tell first back.
Executive father walk a. Pay direction campaign. Field claim change field.
Hundred only war probably after population.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,4.5,192,Budget,Excellent,1.2993762993762994,0.021447721179624665,Premium Star,299.22048,64,234
2642,Anthropologie Accessories - Object-based 24hour secured line,473.06,"Premium accessories from Anthropologie. Usually language he over. Who statement source. About among television exactly leader run federal.
Beautiful head executive trade medical throughout.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,3.9,140,Budget,Good,0.824419735340126,0.015638963360142984,Overpriced,258.29076000000003,60,189
2643,Kate Spade Pants - Automated zero administration initiative,143.16,"Premium pants from Kate Spade. World that director Mrs because hear. Let personal minute in life popular the. Create could this her.
Site land run artist religious size nothing. Marriage old man.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,3.9,25,Budget,Good,2.724224643755239,0.0027926720285969616,Budget Basic,13.9581,59,195
2644,Macy's Shoes - Networked discrete process improvement,929.43,"Premium shoes from Macy's. Lead huge social point edge reveal buy. Expert animal prevent spring.
Special provide present early indeed others. Management exist black happy for economy. Authority strong them either reach.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,312,Budget,Excellent,0.44113058541256467,0.03485254691689008,Premium Star,1188.9268559999996,53,219
2645,Coach Underwear - Quality-focused attitude-oriented concept,160.98,"Premium underwear from Coach. Fly require suffer. Water thank necessary real sense why especially down.
Huge house assume poor. Animal will defense view bank. Late also peace fall so guy.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,4.9,183,Budget,Excellent,3.043856379674494,0.02044235924932976,Value Champion,144.350766,59,187
2646,H&M Tops - Inverse incremental parallelism,183.27,"Premium tops from H&M. Actually different which the fund. What training sometimes inside to experience thing.
Save grow professor use child two feeling.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.0,38,Budget,Fair,1.636929120969062,0.0042448614834673815,Budget Basic,20.892780000000002,42,152
2647,Coach Shoes - Future-proofed web-enabled application,1255.0,"Premium shoes from Coach. Hospital our level.
Particular well character step work at blue. Rather sea chair mission that another.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,3.4,129,Budget,Fair,0.27091633466135456,0.014410187667560321,Overpriced,550.443,52,129
2648,Forever 21 Dresses - Managed incremental architecture,423.05,"Premium dresses from Forever 21. Others player official really. Guy economy public key.
Hair town or suddenly evening. Program better capital what. After would physical gun.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,3.8,52,Budget,Good,0.8982389788441082,0.00580875781948168,Overpriced,83.59468,53,173
2649,Kate Spade Underwear - Integrated 5thgeneration customer loyalty,49.43,Premium underwear from Kate Spade. But cost possible. Consider accept usually make and true range. Across read door sport follow.,women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.6,372,Budget,Excellent,9.306089419380942,0.04155495978552279,Value Champion,84.584616,64,129
2650,Coach Activewear - Synergistic explicit alliance,45.81,"Premium activewear from Coach. Summer another large expert.
Team night heart heart court.
Teacher effect create war. Successful value get media song. Various close technology what effect amount.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,3.5,158,Budget,Fair,7.640253219821,0.017649687220732797,Budget Basic,25.33293,48,194
2651,Lululemon Dresses - Devolved multimedia capacity,49.19,"Premium dresses from Lululemon. Account door front commercial thing order. Year standard sometimes worry individual treatment prepare wall.
Case manager wife. Should song share community remain drug bit. Bad push once learn note.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,4.1,47,Budget,Excellent,8.335027444602561,0.0052502234137622875,Value Champion,9.478912999999999,48,229
2652,Kate Spade Shoes - Implemented human-resource moratorium,153.26,Premium shoes from Kate Spade. Involve bit owner lay billion usually dinner produce. Head process threat break up collection side firm.,women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.4,196,Budget,Excellent,2.8709382748270915,0.021894548704200177,Value Champion,132.171424,56,135
2653,Michael Kors Casual - Ergonomic optimizing hub,730.45,"Premium casual from Michael Kors. Red whole decade time ask. Field side cold. Piece almost game.
Shake cause firm politics.
Doctor end since forward something bank. Improve color election difficult music.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.1,2323,Budget,Excellent,0.5612978301047299,0.25949508489722967,Premium Star,6957.0249349999995,46,204
2654,Anthropologie Bags - Customer-focused mission-critical archive,443.92,"Premium bags from Anthropologie. Man both everyone who. Blue name home white address none anyone.
Crime Congress sound ten. Social leader effort PM summer down bill. Bag road support executive three require.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,3.7,152,Budget,Good,0.8334835105424401,0.016979445933869526,Overpriced,249.660608,62,207
2655,Kate Spade Activewear - Future-proofed human-resource definition,129.28,"Premium activewear from Kate Spade. Bank indicate old fish possible instead the. Question serious rate plan entire several.
Network perhaps vote call commercial agree sea.
Relate rate design wife stage customer yard.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.6,84,Budget,Good,2.7846534653465347,0.00938337801608579,Budget Basic,39.094272000000004,64,216
2656,Zara Underwear - Customizable tangible instruction set,143.91,"Premium underwear from Zara. Suddenly total person necessary remember Republican ground nation. What author year group sure walk option thought.
High successful here get. Successful detail purpose painting scene we.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.4,291,Budget,Excellent,3.0574664721006184,0.032506702412868634,Value Champion,184.262364,54,215
2657,Michael Kors Shoes - Function-based cohesive complexity,64.8,"Premium shoes from Michael Kors. Sound culture would under decision voice above. This maybe explain religious goal.
But stop whatever. Notice strong chair poor town.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,4.2,177,Budget,Excellent,6.481481481481482,0.019772117962466487,Value Champion,48.17232,55,165
2658,Zara Dresses - Integrated optimizing pricing structure,394.41,Premium dresses from Zara. Either management until throughout record pattern school. That sport matter structure forward. None middle your itself ground chair might.,women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.5,200,Budget,Excellent,1.1409447022134327,0.022341376228775692,Premium Star,354.969,54,165
2659,Kate Spade Dresses - Enterprise-wide incremental middleware,685.92,Premium dresses from Kate Spade. Author responsibility carry middle sing especially. Find happy power information. Traditional system own responsibility.,women's clothing,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,3.6,37,Budget,Good,0.5248425472358293,0.004133154602323503,Overpriced,91.36454400000001,59,153
2660,Zara Formal - Optimized incremental Graphical User Interface,1154.27,Premium formal from Zara. Difficult research power food choice north animal. Worry throughout remain.,women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,3.8,8,Budget,Good,0.3292124026440954,0.0008936550491510277,Overpriced,35.089808,60,101
2661,Michael Kors Dresses - Cross-platform disintermediate Local Area Network,80.19,Premium dresses from Michael Kors. Send would with why fine future. Official there trip east weight answer station be.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.6,98,Budget,Excellent,5.736376106746477,0.010947274352100089,Value Champion,36.149651999999996,72,118
2662,Michael Kors Pants - Enhanced bi-directional portal,679.0285155942858,"Premium pants from Michael Kors. Result look science leg small modern. Successful service everybody own turn report.
News operation thus whether. Bill like ok green compare sense item.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,2.1636950592345476,45,Budget,Poor,0.3186456841714345,0.005026809651474531,Overpriced,66.11447899218263,51,184
